Unnamed: 0,_id,Memory (RAM),Screen size,Weight,Hard drives,Size (length x width x height),Price,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
6464,6589cf978997406b55ed902a,32,15.6,2.31,1000,133.44384,21638400.0,9513,10181,1,0,0,0,0
6465,6589cf978997406b55ed902d,16,15.6,1.12,500,89.261271,26376000.0,5002,2690,0,1,0,1,0
6469,6589cf978997406b55ed9032,16,15.6,2.5,1000,126.54732,33359760.0,13450,13136,1,0,0,0,0
6470,6589cf988997406b55ed9033,32,15.6,1.66,1000,108.563751,28799760.0,8965,2690,0,0,1,0,0
6471,6589cf988997406b55ed9038,16,15.6,1.12,500,89.261271,26856000.0,5002,2690,0,1,0,1,0
6472,6589cf988997406b55ed9039,32,14.0,1.57,1000,76.414464,31896000.0,8018,2690,0,0,1,0,0
6473,6589cf988997406b55ed903b,32,15.6,2.3,1000,,26376000.0,4666,12960,0,0,1,0,0
6475,6589cf988997406b55ed903f,32,16.0,1.87,1000,100.35072,23496000.0,8018,2690,0,0,1,0,0
6476,6589cf998997406b55ed9040,8,13.3,1.3,500,60.09653,18552000.0,5125,2690,0,1,0,0,0
6478,6589cf998997406b55ed9043,64,17.3,2.3,500,166.767975,31176000.0,12390,10181,1,0,0,0,0
6479,6589cf998997406b55ed9044,14,14.0,1.0,2000,74.148921,29016000.0,9960,2690,0,1,0,1,0
6483,6589cf9a8997406b55ed9050,64,17.3,2.79,2000,171.089088,55896000.0,15486,23757,1,0,1,0,0
6486,6589cf9a8997406b55ed9055,32,17.3,2.8,1000,160.28096,51816000.0,15486,22459,1,0,1,0,0
6488,6589cf9a8997406b55ed905a,32,16.0,2.4,1000,140.617796,65496000.0,31343,26883,1,0,1,0,0
6490,6589cf9b8997406b55ed9060,32,16.0,2.3,2000,152.77356,40272000.0,14917,26883,1,0,0,0,0
6491,6589cf9b8997406b55ed9061,32,13.3,0.99,8000,65.216393,60936000.0,12205,2690,0,0,0,1,1
6493,6589cf9b8997406b55ed9063,64,17.3,2.72,4000,320.0,105096000.0,15486,23757,1,0,1,0,0
6495,6589cf9c8997406b55ed906b,32,16.0,1.9,2000,94.667892,52296000.0,17231,19573,0,0,1,0,0
6498,6589cf9c8997406b55ed9071,32,16.0,2.89,16000,106.8228,114216000.0,15486,27325,1,0,1,0,0
6500,6589cf9d8997406b55ed9077,16,16.0,2.8,1000,173.382,26136000.0,17489,14693,1,0,0,0,0
6504,6589cf9d8997406b55ed907e,16,14.0,1.25,500,62.366304,18216000.0,8110,2690,0,1,0,1,0
6505,6589cf9d8997406b55ed9080,16,15.6,2.4,1000,165.0,32613120.0,12472,10181,1,0,0,0,0
6506,6589cf9d8997406b55ed9081,64,15.6,2.4,2000,150.2644,100776000.0,15486,23757,1,0,1,0,0
6507,6589cf9e8997406b55ed9085,32,16.0,2.4,1000,140.0,50639759.0,19204,19573,1,0,1,0,0
6510,6589cf9e8997406b55ed908b,16,17.3,2.8,2000,208.85205,59976000.0,34939,26883,1,0,1,0,0
6512,6589cf9e8997406b55ed908f,16,17.0,1.35,2000,112.162675,34056000.0,5481,2690,0,1,0,1,0
6513,6589cf9e8997406b55ed9090,16,14.0,1.35,2000,78.190386,25176000.0,15585,2690,0,1,0,1,0
6518,6589cf9f8997406b55ed9098,16,15.6,2.3,500,131.168037,37416000.0,12472,10181,1,0,0,0,0
6519,6589cf9f8997406b55ed9099,64,15.6,2.3,2000,121.199936,26399760.0,14193,10181,1,0,0,0,0
6520,6589cf9f8997406b55ed909a,32,15.6,2.3,1000,135.47844,42216000.0,15486,17090,1,0,1,0,0
6522,6589cf9f8997406b55ed909f,16,16.0,2.6,1000,150.87296,36631440.0,20930,26883,1,0,1,0,0
6523,6589cfa08997406b55ed90a1,64,14.0,1.35,500,78.190386,28296000.0,17231,2690,0,0,0,1,1
6525,6589cfa08997406b55ed90a3,16,16.0,2.5,500,128.904574,29162159.0,19823,19573,1,0,1,0,0
6526,6589cfa08997406b55ed90a4,32,17.3,2.47,1000,124.93026,33096000.0,8965,12960,1,0,0,0,0
6527,6589cfa08997406b55ed90a7,16,15.6,2.3,500,131.561148,18216000.0,10370,7869,1,0,0,0,0
6528,6589cfa08997406b55ed90aa,32,15.6,2.5,1000,,35976000.0,12390,17090,1,0,0,0,0
6529,6589cfa08997406b55ed90ab,32,17.3,3.31,1000,193.12272,45599760.0,14640,23757,1,0,0,0,0
6531,6589cfa18997406b55ed90ae,64,15.6,1.73,1000,,28536000.0,5125,2690,0,0,1,0,0
6534,6589cfa18997406b55ed90b3,16,14.0,1.28,500,120.12,19919760.0,5002,2690,0,1,0,1,0
6538,6589cfa28997406b55ed90bd,32,16.0,2.1,2000,100.24956,41999760.0,9960,2690,0,0,1,0,0
6540,6589cfa28997406b55ed90bf,64,14.0,1.35,2000,78.190386,29016000.0,15585,2690,0,0,0,1,1
6541,6589cfa28997406b55ed90c0,32,17.3,2.8,2000,137.97666,67896000.0,15486,27325,1,0,1,0,0
6542,6589cfa28997406b55ed90c1,32,13.4,3.9,1000,61.141947,100752000.0,19204,26883,1,0,1,0,0
6543,6589cfa28997406b55ed90c2,32,17.0,3.08,16000,115.5072,115416000.0,15486,23757,1,0,1,0,0
6549,6589cfa38997406b55ed90cb,64,15.6,2.3,2000,152.77356,52776000.0,14917,26883,1,0,0,0,0
6551,6589cfa38997406b55ed90ce,32,15.0,1.15,1000,84.935964,38378640.0,9960,2690,0,0,0,1,0
6555,6589cfa48997406b55ed90d5,40,16.0,2.7,4000,172.90988,57599279.0,30000,19573,1,0,1,0,0
6556,6589cfa48997406b55ed90d9,32,15.6,1.77,1000,150.0,28776000.0,5125,2690,0,0,1,0,0
6557,6589cfa58997406b55ed90e3,48,16.0,1.9,2000,104.355108,86136000.0,16894,27325,0,0,1,0,0
6560,6589cfa58997406b55ed90e8,32,15.6,2.22,2000,158.144,43296000.0,15486,22459,0,0,1,0,0
6564,6589cfa68997406b55ed90ee,64,17.3,2.8,1000,143.21628,64776000.0,19204,26883,1,0,1,0,0
6569,6589cfa68997406b55ed90f5,16,15.6,1.57,500,100.389828,20136000.0,8018,2690,0,0,1,0,0
6570,6589cfa68997406b55ed90f6,16,17.3,4.99,1000,178.238268,45599760.0,19686,23757,0,1,1,1,0
6573,6589cfa78997406b55ed90f9,16,16.0,1.34,1000,,28776000.0,15486,22459,0,1,1,1,0
6576,6589cfa78997406b55ed90fd,64,14.0,1.7,2000,90.117,55199759.0,17231,19573,0,0,1,0,0
6577,6589cfa78997406b55ed9100,64,17.3,2.9,8000,178.425828,74376000.0,15486,23757,1,0,1,0,0
6579,6589cfa78997406b55ed9104,16,14.0,1.2,2000,66.860955,14760000.0,5125,2690,0,1,0,1,0
6581,6589cfa78997406b55ed9108,32,18.0,3.08,1000,146.734576,69599760.0,30000,19573,1,0,1,0,0
6583,6589cfa88997406b55ed910a,16,15.6,2.3,1000,126.54732,53016000.0,14193,17090,1,0,0,0,0
6585,6589cfa88997406b55ed910e,16,14.0,1.24,1000,78.933,28799760.0,8965,2690,0,1,0,1,0
6586,6589cfa88997406b55ed9110,16,16.0,2.1,2000,119.210256,69599760.0,19204,34630,0,0,1,0,0
6587,6589cfa98997406b55ed9112,32,16.0,3.25,8000,165.445,87480000.0,27225,34630,1,0,1,0,0
6588,6589cfa98997406b55ed9113,64,17.3,2.9,2000,178.425828,42936000.0,15486,17090,1,0,1,0,0
6589,6589cfa98997406b55ed9114,32,15.6,1.95,1000,141.105006,35999760.0,16894,23757,0,0,1,0,0
6591,6589cfa98997406b55ed9117,32,15.6,2.32,1000,127.743024,28056000.0,15486,10181,1,0,0,0,0
6595,6589cfa98997406b55ed911b,16,17.3,2.8,4000,208.85205,63576000.0,34939,26883,1,0,1,0,0
6598,6589cfaa8997406b55ed9123,16,15.6,2.35,500,115.310691,28078800.0,14193,17090,1,0,0,0,0
6605,6589cfab8997406b55ed912f,32,15.6,2.49,8000,153.69,103416000.0,15486,17090,1,0,1,0,0
6607,6589cfab8997406b55ed9132,16,17.3,1.35,1000,106.35303,29807760.0,9960,2690,0,1,0,1,0
6611,6589cfac8997406b55ed913c,16,17.3,3.0,1000,207.1064,22680000.0,12159,12960,1,0,0,0,0
6614,6589cfac8997406b55ed913f,32,15.6,2.49,4000,150.0,85416000.0,13081,22459,1,0,0,0,0
6616,6589cfac8997406b55ed9141,16,14.0,0.97,500,60.745338,16776000.0,5002,2690,0,1,0,1,0
6622,6589cfac8997406b55ed914c,64,17.3,2.3,2000,160.28096,42216000.0,12390,17090,1,0,0,0,0
6623,6589cfad8997406b55ed914d,24,16.0,2.97,4000,104.355108,52680000.0,16894,23757,1,0,1,0,0
6624,6589cfad8997406b55ed914e,16,16.0,2.27,2000,120.661728,41016000.0,15486,23757,1,0,1,0,0
6625,6589cfad8997406b55ed9150,16,17.3,2.6,1000,166.767975,,19204,26883,1,0,1,0,0
6630,6589cfae8997406b55ed915d,16,18.0,3.0,4000,219.935287,64776000.0,31343,26883,1,0,1,0,0
6631,6589cfae8997406b55ed915e,16,15.6,2.3,1000,152.14116,47736000.0,16894,23757,1,0,1,0,0
6632,6589cfae8997406b55ed915f,32,15.6,2.34,8000,118.156545,98136000.0,12128,17090,1,0,0,0,0
6634,6589cfae8997406b55ed9163,48,14.0,1.65,4000,84.533064,59496000.0,17509,19573,0,0,1,0,0
6635,6589cfaf8997406b55ed9168,16,14.0,1.28,2000,,33336000.0,5125,2690,0,1,0,1,0
6637,6589cfaf8997406b55ed916a,32,17.3,2.3,1000,166.767975,25920000.0,12390,10181,1,0,0,0,0
6641,6589cfb08997406b55ed9173,64,15.6,2.3,2000,126.54732,48959760.0,16894,23757,1,0,1,0,0
6643,6589cfb08997406b55ed9175,32,15.6,2.3,3000,128.7,38136000.0,12390,17090,1,0,0,0,0
6644,6589cfb08997406b55ed9177,64,16.0,2.5,2000,173.80392,78216000.0,31343,34630,1,0,1,0,0
6645,6589cfb08997406b55ed9178,8,14.0,1.2,500,69.131538,14280000.0,5125,2690,0,1,0,0,0
6648,6589cfb18997406b55ed917d,32,16.0,2.45,2000,,40536000.0,12472,22459,1,0,0,0,0
6652,6589cfb18997406b55ed9187,32,16.0,2.68,2000,171.253602,91176000.0,34939,38875,1,0,1,0,0
6658,6589cfb28997406b55ed9194,32,15.6,1.65,1000,97.888125,23999760.0,8965,2690,0,0,1,0,0
6660,6589cfb38997406b55ed91a0,32,15.6,1.73,2000,96.791778,32376000.0,5125,2690,0,0,1,0,0
6661,6589cfb38997406b55ed91a1,32,15.6,2.5,1000,160.491738,32136000.0,14193,23757,1,0,1,0,0
6664,6589cfb48997406b55ed91a8,16,16.0,1.2,1000,87.805608,38376000.0,9960,2690,0,1,0,1,0
6665,6589cfb48997406b55ed91a7,16,15.6,2.3,1000,129.30516,34776000.0,12390,17090,1,0,0,0,0
6666,6589cfb48997406b55ed91ad,64,17.0,2.49,4000,115.5072,96576000.0,30000,26883,1,0,1,0,0
6667,6589cfb58997406b55ed91b2,32,15.6,1.62,1000,100.389828,19440000.0,8965,2690,0,0,1,0,0
6668,6589cfb58997406b55ed91b6,16,13.4,1.3,500,63.779276,26376000.0,14059,10181,0,1,0,1,0
6670,6589cfb58997406b55ed91b7,16,15.6,1.66,1000,107.255754,19199760.0,8018,2690,0,0,1,0,0
6671,6589cfb58997406b55ed91bb,32,16.0,2.95,1000,180.18,75576000.0,19659,14533,1,0,0,0,0
6673,6589cfb68997406b55ed91bf,16,15.6,1.73,1000,,24600000.0,5125,2690,0,0,1,0,0
6676,6589cfb68997406b55ed91c2,48,14.5,1.65,4000,77.95851,58680000.0,19204,19573,0,0,1,0,0
6678,6589cfb78997406b55ed91cb,16,15.6,,1000,135.47844,46056000.0,15486,22459,0,0,1,0,0
6680,6589cfb78997406b55ed91ce,8,15.6,1.66,250,87.635799,11976000.0,5002,2690,0,0,1,0,0
6682,6589cfb78997406b55ed91d1,32,16.1,2.3,1000,129.049648,31007760.0,16894,17090,1,0,1,0,0
6683,6589cfb78997406b55ed91d2,32,17.3,2.59,4000,167.99,45359760.0,12390,10181,1,0,0,0,0
6687,6589cfb88997406b55ed91db,32,15.6,2.3,1000,152.14116,59422560.0,16894,27325,1,0,1,0,0
6688,6589cfb88997406b55ed91dc,32,15.6,2.72,2000,135.47844,44376000.0,15486,22459,1,0,1,0,0
6691,6589cfb88997406b55ed91e0,16,17.3,2.7,1000,158.7966,35976000.0,13081,22459,1,0,0,0,0
6692,6589cfb88997406b55ed91e3,32,17.3,2.6,1000,161.5645,40776000.0,14193,17090,1,0,0,0,0
6693,6589cfb98997406b55ed91e4,32,17.3,2.6,1000,166.767975,,19204,26883,1,0,1,0,0
6695,6589cfb98997406b55ed91e8,32,16.0,2.5,1000,128.904574,38639760.0,19823,19573,1,0,1,0,0
6696,6589cfb98997406b55ed91ea,64,17.3,4.08,2000,178.238268,50136000.0,16894,17090,1,0,1,0,0
6698,6589cfb98997406b55ed91ed,32,17.3,2.72,1000,178.425828,42456000.0,16894,17090,1,0,1,0,0
6700,6589cfba8997406b55ed91f1,32,15.6,2.13,1000,137.332,34079760.0,15486,26883,0,0,1,0,0
6703,6589cfba8997406b55ed91f7,32,17.3,3.88,1000,,69119760.0,16894,27325,1,0,1,0,0
6704,6589cfba8997406b55ed91fa,32,16.0,2.4,2000,147.964,35616000.0,17231,19573,1,0,1,0,0
6705,6589cfbb8997406b55ed91fc,32,14.0,1.72,1000,84.533064,79199760.0,17509,38875,0,0,1,0,0
6707,6589cfbb8997406b55ed91fe,16,16.0,3.27,1000,98.428044,40799760.0,19204,19573,1,0,1,0,0
6708,6589cfbb8997406b55ed9200,32,15.6,2.2,500,,26376000.0,12390,10181,0,0,1,0,0
6711,6589cfbb8997406b55ed9204,64,17.3,2.7,8000,186.982275,59256000.0,14003,19573,1,0,0,0,0
6714,6589cfbc8997406b55ed9209,16,15.6,1.62,500,,14418480.0,8110,2690,0,0,1,0,0
6717,6589cfbc8997406b55ed920d,32,17.3,2.8,1000,143.21628,59016000.0,19204,26883,1,0,1,0,0
6719,6589cfbc8997406b55ed9210,32,16.0,2.7,2000,172.90988,43199280.0,30000,19573,1,0,1,0,0
6721,6589cfbd8997406b55ed9214,32,17.3,2.59,2000,167.99,34079760.0,12390,10181,1,0,0,0,0
6723,6589cfbd8997406b55ed9217,64,15.6,2.4,2000,130.5801,51096000.0,27225,19573,1,0,1,0,0
6724,6589cfbd8997406b55ed921a,64,17.3,2.9,1000,178.238268,47976000.0,16894,17090,1,0,1,0,0
6732,6589cfbe8997406b55ed9226,64,17.3,2.9,2000,178.425828,52896000.0,15486,23757,1,0,1,0,0
6735,6589cfbf8997406b55ed922c,64,17.3,2.72,2000,320.0,94056000.0,15486,23757,1,0,1,0,0
6738,6589cfbf8997406b55ed9236,16,14.0,2.3,1000,80.141736,32637600.0,14059,14902,1,0,0,0,0
6739,6589cfc08997406b55ed9239,32,15.6,1.73,1000,96.791778,16799760.0,5002,2690,0,0,1,0,0
6743,6589cfc08997406b55ed923e,24,16.0,1.9,1000,104.355108,41016000.0,15486,17090,0,0,1,0,0
6744,6589cfc08997406b55ed923f,16,17.3,2.8,1000,160.28096,35736000.0,15486,22459,1,0,1,0,0
6745,6589cfc08997406b55ed9240,16,14.0,1.32,500,83.211492,16799760.0,7915,2690,0,1,0,1,0
6747,6589cfc18997406b55ed9248,16,15.6,2.81,500,161.07336,25199760.0,17272,19573,1,0,1,0,0
6749,6589cfc18997406b55ed9249,32,17.3,,2000,166.767975,42456000.0,19204,26883,0,0,1,0,0
6754,6589cfc28997406b55ed9256,16,15.6,2.49,500,150.0,61896000.0,13081,22459,1,0,0,0,0
6756,6589cfc28997406b55ed9259,64,16.0,1.99,2000,121.618,65976000.0,17231,26883,0,0,1,0,0
6757,6589cfc28997406b55ed925a,64,17.3,2.6,1000,166.506516,41976000.0,16894,17090,1,0,1,0,0
6762,6589cfc38997406b55ed9260,64,16.0,2.0,2000,115.058196,59976000.0,19204,19573,0,0,1,0,0
6763,6589cfc38997406b55ed9261,64,15.6,2.31,2000,126.54732,42936000.0,13081,25353,1,0,0,0,0
6765,6589cfc38997406b55ed9262,32,16.0,1.32,8000,106.4,62399759.0,12205,7041,0,0,0,1,1
6766,6589cfc38997406b55ed9264,64,16.0,2.26,16000,135.47844,112776000.0,19204,19573,0,0,1,0,0
6767,6589cfc38997406b55ed9265,32,17.3,2.9,4000,178.425828,43656000.0,16894,17090,1,0,1,0,0
6768,6589cfc38997406b55ed9266,16,16.1,2.45,2000,140.64275,53039759.0,17509,26883,1,0,1,0,0
6770,6589cfc48997406b55ed926c,8,14.0,1.19,2000,69.818616,19176000.0,5247,2690,0,1,0,0,0
6772,6589cfc48997406b55ed9271,16,13.4,1.3,2000,63.779276,34559760.0,14059,10181,0,1,0,1,0
6773,6589cfc58997406b55ed9275,8,14.0,1.3,2000,72.959784,,5125,2690,0,1,0,0,0
6774,6589cfc58997406b55ed9276,32,16.0,2.1,16000,119.210256,115656000.0,19204,26883,0,0,1,0,0
6779,6589cfc58997406b55ed927e,32,16.0,2.6,1000,118.560186,89016000.0,14640,23757,1,0,0,0,0
6780,6589cfc58997406b55ed9280,32,17.0,1.35,4000,107.30496,35976000.0,12205,2690,0,0,0,1,1
6787,6589cfc68997406b55ed928e,16,17.3,2.8,1000,160.28096,41256000.0,15486,17090,1,0,1,0,0
6788,6589cfc68997406b55ed928f,64,17.3,2.6,2000,166.767975,46070400.0,14917,19573,1,0,0,0,0
6789,6589cfc68997406b55ed9290,32,15.6,2.25,1000,143.77356,26376000.0,17272,19573,0,0,1,0,0
6790,6589cfc78997406b55ed9293,64,16.0,2.7,2000,172.90988,67176000.0,31343,26883,1,0,1,0,0
6793,6589cfc78997406b55ed9296,32,15.6,2.69,1000,121.852026,46200000.0,14640,23757,1,0,0,0,0
6795,6589cfc88997406b55ed929b,32,14.0,1.12,2000,65.33208,38399760.0,8965,2690,0,0,0,1,0
6797,6589cfc88997406b55ed929c,32,17.3,2.79,2000,171.089088,40799760.0,15486,23757,1,0,1,0,0
6798,6589cfc88997406b55ed92a0,12,15.6,1.73,1000,96.791778,11016000.0,5002,2690,0,0,1,0,0
6799,6589cfc88997406b55ed92a1,32,16.1,2.45,1000,140.64275,56879759.0,17509,26883,1,0,1,0,0
6801,6589cfc88997406b55ed92a4,16,17.3,2.59,2000,198.432,32279760.0,14003,14693,1,0,0,0,0
6802,6589cfc88997406b55ed92a6,16,17.3,2.75,1000,124.07967,36862800.0,15411,17090,1,0,1,0,0
6803,6589cfc88997406b55ed92a9,16,15.6,2.25,1000,141.24348,49896000.0,16894,23757,0,0,1,0,0
6804,6589cfc98997406b55ed92af,64,15.6,3.42,1000,134.19,26856000.0,10305,12960,1,0,0,0,0
6806,6589cfc98997406b55ed92b2,32,17.3,2.3,2000,160.28096,47976000.0,12390,10181,1,0,0,0,0
6808,6589cfca8997406b55ed92b9,64,16.0,2.67,2000,171.253602,94776000.0,34939,34630,1,0,1,0,0
6811,6589cfca8997406b55ed92c1,16,13.3,1.13,1000,83.55952,,4769,2690,0,1,0,0,0
6812,6589cfcb8997406b55ed92c3,64,15.6,2.27,4000,140.0,57839759.0,12434,14693,1,0,0,0,0
6814,6589cfcb8997406b55ed92c7,32,17.0,1.35,2000,107.30496,32616000.0,12205,2690,0,0,0,1,1
6815,6589cfcb8997406b55ed92c9,16,13.3,1.3,1000,54.78,41999760.0,5125,2690,0,1,0,1,0
6816,6589cfcb8997406b55ed92cd,32,16.0,2.45,1000,116.882586,71902800.0,30000,34630,1,0,1,0,0
6819,6589cfcc8997406b55ed92d4,64,16.0,2.5,2000,128.904574,57096000.0,31343,19573,1,0,1,0,0
6820,6589cfcc8997406b55ed92d6,32,16.0,2.5,2000,173.80392,48216000.0,31343,19573,1,0,1,0,0
6821,6589cfcc8997406b55ed92d9,16,16.0,2.2,1000,147.002496,37176000.0,17509,15028,0,0,1,0,0
6822,6589cfcc8997406b55ed92db,16,17.0,1.35,1000,107.30496,27119760.0,12205,2690,0,1,0,1,0
6826,6589cfcd8997406b55ed92e2,64,15.6,1.66,2000,108.563751,47976000.0,8018,2690,0,0,1,0,0
6828,6589cfcd8997406b55ed92ea,16,15.6,1.78,1000,,16296000.0,5002,2690,0,0,1,0,0
6829,6589cfce8997406b55ed92ec,32,15.6,2.25,2000,135.47844,48696000.0,15486,22459,0,0,1,0,0
6831,6589cfce8997406b55ed92ed,32,15.6,2.3,0,135.052056,33816000.0,9513,17090,1,0,0,0,0
6837,6589cfce8997406b55ed92f6,16,15.6,2.31,500,127.743024,21599760.0,14003,14693,1,0,0,0,0
6838,6589cfcf8997406b55ed92f7,16,15.6,2.4,8000,130.5801,63816000.0,15486,23757,1,0,1,0,0
6840,6589cfcf8997406b55ed92f9,32,16.0,4.15,1000,117.82344,51215759.0,31343,26883,1,0,1,0,0
6842,6589cfcf8997406b55ed92fa,32,15.6,2.44,1000,143.7072,33599760.0,14193,10181,1,0,0,0,0
6843,6589cfcf8997406b55ed92fd,32,15.6,2.4,1000,150.2644,82416000.0,15486,23757,1,0,1,0,0
6844,6589cfcf8997406b55ed9301,64,17.3,2.85,4000,179.044776,49176000.0,27225,26883,1,0,1,0,0
6845,6589cfcf8997406b55ed9303,32,17.3,2.9,1000,137.97666,45336000.0,16894,17090,1,0,1,0,0
6848,6589cfd08997406b55ed930a,16,17.3,2.72,2000,320.0,84936000.0,15486,23757,1,0,1,0,0
6849,6589cfd08997406b55ed930b,16,16.0,1.2,500,,34536000.0,9960,2690,0,1,0,1,0
6850,6589cfd08997406b55ed930d,64,15.6,2.4,2000,150.2644,94896000.0,15486,23757,1,0,1,0,0
6852,6589cfd08997406b55ed930f,64,16.0,2.5,4000,113.2794,35999760.0,12390,17090,1,0,0,0,0
6854,6589cfd18997406b55ed9313,16,15.6,2.5,1000,161.0564,33096000.0,12159,17090,1,0,0,0,0
6856,6589cfd18997406b55ed9315,64,16.0,2.09,2000,109.087524,36888000.0,19204,19573,0,0,1,0,0
6862,6589cfd28997406b55ed9320,64,16.0,2.5,1000,173.80392,49656000.0,31343,19573,1,0,1,0,0
6863,6589cfd28997406b55ed9321,64,17.3,3.18,1000,,30936000.0,12159,12960,1,0,0,0,0
6864,6589cfd28997406b55ed9322,16,14.0,1.29,500,,13199760.0,5002,2690,0,1,0,1,0
6866,6589cfd38997406b55ed932c,8,14.0,1.19,500,69.818616,13176000.0,5247,2690,0,1,0,0,0
6868,6589cfd38997406b55ed932e,32,16.0,2.4,1000,122.666588,52776000.0,31343,19573,1,0,1,0,0
6870,6589cfd38997406b55ed9332,16,15.6,1.73,1000,96.791778,13919760.0,5002,2690,0,0,1,0,0
6871,6589cfd38997406b55ed9333,32,15.6,2.3,1000,129.30516,35016000.0,12390,17090,1,0,0,0,0
6874,6589cfd38997406b55ed9338,16,15.6,2.4,2000,130.5801,45816000.0,27225,19573,1,0,1,0,0
6875,6589cfd48997406b55ed9339,64,16.0,2.27,1000,120.661728,49776000.0,15486,23757,1,0,1,0,0
6878,6589cfd48997406b55ed933f,64,17.3,2.49,1000,158.075568,38496000.0,19204,14693,1,0,0,0,0
6880,6589cfd48997406b55ed9345,64,16.0,2.5,2000,128.904574,83976000.0,31343,34630,1,0,1,0,0
6883,6589cfd58997406b55ed934d,32,15.6,4.29,1000,,60982799.0,15486,27325,1,0,1,0,0
6888,6589cfd68997406b55ed9357,16,15.6,2.5,1000,,33096000.0,12159,17090,1,0,0,0,0
6889,6589cfd68997406b55ed9358,32,17.3,2.7,2000,191.59155,48936000.0,13081,17090,1,0,0,0,0
6890,6589cfd68997406b55ed9359,16,15.6,2.3,500,,18239760.0,10370,7869,1,0,0,0,0
